Image Path,Partner,Class
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_B03_T0001F002L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_O10_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D23_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A02_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_O20_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A02_T0001F004L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D20_T0001F002L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A01_T0001F002L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C15_T0001F004L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D23_T0001F003L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_O20_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_E04_T0001F002L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174111_J05_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174111_E02_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D17_T0001F003L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_B05_T0001F001L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719106_J14_T0001F002L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_I08_T0001F001L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A02_T0001F004L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C19_T0001F003L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C14_T0001F004L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C15_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D18_T0001F003L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_L11_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D22_T0001F002L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C20_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174111_M02_T0001F001L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C21_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D20_T0001F002L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D20_T0001F002L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_I05_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_E04_T0001F002L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D22_T0001F001L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C21_T0001F004L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C15_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_O20_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C20_T0001F003L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D23_T0001F001L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D22_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_I11_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D21_T0001F002L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_M13_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_M14_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C15_T0001F002L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D18_T0001F003L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C17_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_B13_T0001F004L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_E03_T0001F003L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D23_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A17_T0001F002L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_K23_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174111_M02_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_K17_T0001F003L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_E12_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D22_T0001F004L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D19_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_E09_T0001F004L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C21_T0001F001L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D07_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D19_T0001F002L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D22_T0001F004L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C19_T0001F002L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_L11_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_K16_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_E04_T0001F002L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C19_T0001F002L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C15_T0001F003L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719106_J14_T0001F002L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D19_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C18_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D20_T0001F003L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A19_T0001F004L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D19_T0001F002L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D19_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D17_T0001F003L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D23_T0001F003L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174111_E02_T0001F001L01A05Z01C05_Mito.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174067_I08_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031174104_O10_T0001F001L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719083_A02_T0001F004L01A01Z01C01_DNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D10_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D21_T0001F003L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C21_T0001F003L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173527_C15_T0001F001L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1087719106_J19_T0001F001L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173534_B03_T0001F002L01A02Z01C02_ER.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_B07_T0001F004L01A04Z01C04_AGP.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/AstraZeneca/Out_of_focus/1031173510_D18_T0001F004L01A03Z01C03_RNA.tif,AstraZeneca,Blurry
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S3_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S2_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S7_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S2_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S1_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S6_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S1_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S6_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S5_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S8_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S6_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S3_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S5_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S5_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S8_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S9_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S2_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S8_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S5_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S2_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S1_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S8_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S9_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S9_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S4_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S8_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S7_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S7_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S3_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S7_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S7_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S2_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S8_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S4_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S3_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S2_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S1_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S6_Mito.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S1_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S3_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S8_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S9_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S6_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_P23_S4_AGP.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S2_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S2_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S5_ER.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_H01_S2_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_E19_S8_DNA.tif,Bayer,Good
/dgx1nas1/cellpainting-datasets/2019_07_11_JUMP_CP_pilots/2021_04_16_QCImages/Bayer/Good_images/AGBU0683_G11_S9_AGP.tif,Bayer,Good
